latitude,longitude,acq_date,avgtemp_c,total_precip_mm,avg_humidity,pressure_in,wind_kph
18.1828,80.138,2024-12-22,25.6,0.0,60.0,29.840833333333332,8.6
17.9912,82.2414,2024-12-22,23.6,0.0,77.0,29.85875,20.2
17.0921,80.8376,2024-12-22,25.4,0.1,69.0,29.8425,11.9
17.187,81.5673,2024-12-22,24.7,0.0,72.0,29.8475,17.6
16.4036,80.7393,2024-12-22,25.8,0.1,71.0,29.839166666666667,13.3
16.4052,80.7498,2024-12-22,25.8,0.1,71.0,29.839166666666667,13.3
16.3771,80.7546,2024-12-22,25.8,0.1,71.0,29.839166666666667,13.3
16.297,80.4961,2024-12-22,25.4,0.0,75.0,29.83875,12.2
21.4001,82.6409,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
18.4847,80.0431,2024-12-22,24.4,0.0,46.0,29.84375,9.7
18.4829,80.0323,2024-12-22,24.4,0.0,46.0,29.84375,9.7
18.5939,79.2614,2024-12-22,24.4,0.0,46.0,29.84375,9.7
18.649,79.3484,2024-12-22,24.4,0.0,46.0,29.84375,9.7
19.2061,82.2726,2024-12-22,21.6,0.0,58.0,29.881249999999998,10.8
18.9601,79.4867,2024-12-22,24.4,0.0,46.0,29.84375,9.7
19.5218,82.7912,2024-12-22,20.3,0.0,63.0,29.893333333333334,10.1
19.5856,82.5268,2024-12-22,21.6,0.0,58.0,29.881249999999998,10.8
19.6642,81.8648,2024-12-22,21.6,0.0,58.0,29.881249999999998,10.8
20.0859,82.424,2024-12-22,20.3,0.0,63.0,29.893333333333334,10.1
20.0845,82.4147,2024-12-22,20.3,0.0,63.0,29.893333333333334,10.1
19.7101,79.1636,2024-12-22,23.1,0.0,43.0,29.860416666666666,9.4
20.0732,80.5463,2024-12-22,21.8,0.0,57.0,29.88625,9.0
19.4764,76.9378,2024-12-22,23.1,0.0,42.0,29.857916666666668,16.9
20.0173,79.2774,2024-12-22,23.1,0.0,43.0,29.860416666666666,9.4
20.0154,79.266,2024-12-22,23.1,0.0,43.0,29.860416666666666,9.4
20.7005,83.5678,2024-12-22,21.0,0.0,67.0,29.89916666666667,10.8
20.7863,84.0574,2024-12-22,21.0,0.0,67.0,29.89916666666667,10.8
20.9666,85.0178,2024-12-22,20.1,0.0,72.0,29.925,10.8
20.8544,84.0937,2024-12-22,21.0,0.0,67.0,29.89916666666667,10.8
20.8373,83.6249,2024-12-22,21.0,0.0,67.0,29.89916666666667,10.8
20.6491,82.0962,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
20.645,82.0682,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
20.7662,82.0231,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
20.764,81.9469,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
20.8156,82.2187,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
20.792,81.811,2024-12-22,21.7,0.0,59.0,29.8875,11.9
20.7906,81.8016,2024-12-22,21.7,0.0,59.0,29.8875,11.9
20.8356,81.9856,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
20.8442,81.8596,2024-12-22,21.7,0.0,59.0,29.8875,11.9
20.7684,81.2201,2024-12-22,21.7,0.0,59.0,29.8875,11.9
20.8715,81.8494,2024-12-22,21.7,0.0,59.0,29.8875,11.9
20.9219,82.0709,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
20.9422,81.8212,2024-12-22,21.7,0.0,59.0,29.8875,11.9
21.0293,82.2953,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.0013,81.9167,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.0644,82.1648,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.1174,82.3328,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.0596,81.8725,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.0582,81.8631,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.0194,81.6006,2024-12-22,22.3,0.1,51.0,29.890416666666667,13.0
21.2035,82.8118,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.3279,83.5786,2024-12-22,21.8,0.0,66.0,29.900000000000002,9.4
21.1539,82.3364,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.1526,82.327,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.0625,81.7087,2024-12-22,22.3,0.4,54.0,29.88875,13.0
21.3935,83.9947,2024-12-22,21.6,0.0,67.0,29.900833333333335,9.7
21.2537,82.9112,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.1648,82.2865,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.1634,82.2771,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.2586,82.881,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.0805,81.6479,2024-12-22,22.3,0.4,54.0,29.88875,13.0
21.0791,81.6385,2024-12-22,22.3,0.4,54.0,29.88875,13.0
20.9534,80.8008,2024-12-22,21.7,0.1,49.0,29.890833333333333,14.8
21.2668,82.7949,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.2926,82.8493,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.1036,81.5411,2024-12-22,22.3,0.1,51.0,29.890416666666667,13.0
21.3183,82.9038,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.3151,82.8163,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.2492,82.3524,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.2552,82.3321,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.2485,82.2851,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.1471,81.5915,2024-12-22,22.3,0.4,54.0,29.88875,13.0
21.264,82.3307,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.2586,82.2931,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.2288,82.0867,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.2274,82.0774,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.4246,83.0089,2024-12-22,21.8,0.0,66.0,29.900000000000002,9.4
21.4343,82.9482,2024-12-22,21.8,0.0,66.0,29.900000000000002,9.4
21.4286,82.7141,2024-12-22,21.8,0.0,62.0,29.890416666666667,11.2
21.5092,83.1474,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.5244,83.125,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.4014,81.684,2024-12-22,22.3,0.4,54.0,29.88875,13.0
21.7558,84.0206,2024-12-22,22.0,0.0,65.0,29.904583333333335,10.1
21.6582,83.2985,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.6568,83.2887,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.644,82.6599,2024-12-22,21.2,0.3,50.0,29.903333333333332,11.5
21.7035,82.9549,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.7132,82.894,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.758,82.9503,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.7566,82.9406,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.7401,82.756,2024-12-22,21.2,0.3,50.0,29.903333333333332,11.5
21.7065,82.5174,2024-12-22,21.2,0.3,50.0,29.903333333333332,11.5
21.8095,83.1915,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.8081,83.1816,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.6999,82.3439,2024-12-22,22.0,0.1,54.0,29.895833333333332,13.7
21.6985,82.3344,2024-12-22,22.0,0.1,54.0,29.895833333333332,13.7
21.7269,82.4072,2024-12-22,21.2,0.3,50.0,29.903333333333332,11.5
21.8176,82.9208,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.8189,82.7858,2024-12-22,21.5,0.5,54.0,29.907916666666665,7.6
21.8176,82.7761,2024-12-22,21.5,0.5,54.0,29.907916666666665,7.6
21.8689,83.0153,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.8622,82.9666,2024-12-22,21.5,0.5,54.0,29.907916666666665,7.6
21.8908,83.0417,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.91,83.0485,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.8951,82.9414,2024-12-22,21.5,0.5,54.0,29.907916666666665,7.6
21.8938,82.9317,2024-12-22,21.5,0.5,54.0,29.907916666666665,7.6
21.9462,83.2438,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.9448,83.2339,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.8675,82.6796,2024-12-22,21.2,0.3,50.0,29.903333333333332,11.5
21.9369,83.0442,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.8974,82.7631,2024-12-22,21.5,0.5,54.0,29.907916666666665,7.6
22.0396,83.739,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
22.0383,83.7286,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.9465,83.0468,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.9452,83.037,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.9201,82.7241,2024-12-22,21.5,0.5,54.0,29.907916666666665,7.6
21.286,78.6098,2024-12-22,22.1,0.0,36.0,29.878333333333334,13.3
21.2958,78.608,2024-12-22,22.1,0.0,36.0,29.878333333333334,13.3
21.9211,82.5379,2024-12-22,21.2,0.3,50.0,29.903333333333332,11.5
21.9157,82.4998,2024-12-22,21.2,0.3,50.0,29.903333333333332,11.5
21.9143,82.4902,2024-12-22,21.2,0.3,50.0,29.903333333333332,11.5
21.9286,82.5269,2024-12-22,21.2,0.3,50.0,29.903333333333332,11.5
21.9442,82.5731,2024-12-22,21.5,0.5,54.0,29.907916666666665,7.6
22.4463,83.746,2024-12-22,22.0,0.0,65.0,29.904583333333335,10.1
25.3518,84.0935,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.294,83.946,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.301,84.4301,2024-12-22,17.9,0.0,34.0,29.95,9.0
25.273,84.284,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.2297,84.0946,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
25.243,84.2022,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
25.2444,84.2143,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
25.2789,84.4969,2024-12-22,17.9,0.0,34.0,29.95,9.0
25.2804,84.5095,2024-12-22,17.9,0.0,34.0,29.95,9.0
24.8041,81.072,2024-12-22,17.0,0.0,38.0,29.9575,12.2
25.1955,84.1539,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
25.1412,83.8051,2024-12-22,18.5,0.0,38.0,29.95375,7.6
25.1678,84.1703,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
25.1542,84.2212,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
25.1556,84.414,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
25.0971,84.0311,2024-12-22,18.5,0.0,38.0,29.95375,7.6
25.1106,84.1373,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
25.086,84.1774,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
23.8283,76.0511,2024-12-22,18.6,0.0,39.0,29.910416666666666,14.0
25.0484,84.2864,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
25.0122,84.1577,2024-12-22,18.5,0.0,38.0,29.95375,7.6
24.7442,84.1456,2024-12-22,18.2,0.0,37.0,29.951666666666668,8.3
24.1651,82.6282,2024-12-22,17.5,0.0,45.0,29.95,11.2
23.3028,78.4109,2024-12-22,17.0,0.0,40.0,29.933333333333334,11.5
23.2608,78.4126,2024-12-22,17.0,0.0,40.0,29.933333333333334,11.5
23.1904,78.6122,2024-12-22,17.9,0.0,44.0,29.925833333333333,12.2
23.8027,84.8433,2024-12-22,18.0,0.0,44.0,29.953333333333333,12.2
22.3416,76.1782,2024-12-22,19.7,0.0,39.0,29.89375,14.8
23.167,82.3429,2024-12-22,17.7,0.0,49.0,29.93958333333333,8.3
25.6158,82.7299,2024-12-22,16.6,0.0,31.0,29.956666666666667,9.4
25.5178,84.0316,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.5111,84.057,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.4545,83.9516,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.3917,83.8422,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.399,83.9004,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.4314,84.1613,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.4145,84.3559,2024-12-22,17.9,0.0,34.0,29.95,9.0
25.4778,84.8675,2024-12-22,17.8,0.0,33.0,29.949583333333333,9.4
25.2657,83.2735,2024-12-22,18.1,0.0,35.0,29.953333333333333,9.0
25.3428,83.8673,2024-12-22,17.6,0.0,35.0,29.9525,8.3
25.3443,83.8789,2024-12-22,17.6,0.0,35.0,29.9525,8.3
27.7396,80.5013,2024-12-22,15.3,0.0,29.0,29.965416666666666,11.2
28.0084,80.2438,2024-12-22,15.1,0.0,28.0,29.96666666666667,10.1
27.9997,80.1845,2024-12-22,15.1,0.0,28.0,29.96666666666667,10.1
28.0041,80.1531,2024-12-22,15.1,0.0,28.0,29.96666666666667,10.1
28.2813,80.9309,2024-12-22,15.1,0.0,29.0,29.965,10.1
28.2798,80.9209,2024-12-22,15.1,0.0,29.0,29.965,10.1
28.2894,80.8519,2024-12-22,15.1,0.0,29.0,29.965,10.1
28.0817,79.2009,2024-12-22,15.8,0.0,28.0,29.965833333333332,9.4
28.3377,80.8739,2024-12-22,15.1,0.0,29.0,29.965,10.1
28.3363,80.8639,2024-12-22,15.1,0.0,29.0,29.965,10.1
27.8185,76.2363,2024-12-22,15.1,0.0,39.0,29.952916666666667,13.7
28.4114,79.8402,2024-12-22,14.4,0.0,27.0,29.966250000000002,9.4
27.8158,76.2304,2024-12-22,15.1,0.0,39.0,29.952916666666667,13.7
28.4569,80.0868,2024-12-22,14.4,0.0,31.0,29.967083333333335,8.3
28.535,80.5008,2024-12-22,14.8,0.0,29.0,29.964166666666667,10.4
28.4817,79.3365,2024-12-22,14.8,0.0,26.0,29.966250000000002,9.4
28.5509,79.7357,2024-12-22,14.4,0.0,31.0,29.967083333333335,8.3
28.5888,79.6086,2024-12-22,14.4,0.0,31.0,29.967083333333335,8.3
28.6975,79.2853,2024-12-22,14.2,0.0,31.0,29.967083333333335,8.6
28.6571,78.7883,2024-12-22,15.0,0.0,26.0,29.9675,9.7
28.6131,77.8203,2024-12-22,14.7,0.0,27.0,29.9675,7.9
28.6132,77.7626,2024-12-22,14.7,0.0,27.0,29.9675,7.9
28.6597,77.884,2024-12-22,14.9,0.0,26.0,29.968333333333334,7.6
29.015,79.4327,2024-12-22,14.2,0.0,31.0,29.967083333333335,8.6
28.7327,77.4787,2024-12-22,14.6,0.0,24.0,29.965416666666666,8.3
28.8573,77.6681,2024-12-22,14.9,0.0,26.0,29.968333333333334,7.6
28.9629,78.0394,2024-12-22,14.4,0.0,24.0,29.9675,8.3
28.949,77.8387,2024-12-22,14.4,0.0,24.0,29.9675,8.3
29.0252,77.5612,2024-12-22,15.5,0.0,23.0,29.966250000000002,7.6
26.6554,84.6696,2024-12-22,17.4,0.0,34.0,29.952083333333334,7.9
26.5968,82.4886,2024-12-22,16.5,0.0,34.0,29.959999999999997,6.8
26.6411,82.611,2024-12-22,16.5,0.0,34.0,29.959999999999997,6.8
27.0729,83.6744,2024-12-22,16.7,0.0,38.0,29.955,7.9
27.0495,82.5784,2024-12-22,16.2,0.0,36.0,29.960416666666664,7.2
27.178,81.4081,2024-12-22,16.1,0.0,30.0,29.96291666666667,9.7
27.1766,81.3981,2024-12-22,16.1,0.0,30.0,29.96291666666667,9.7
27.2456,80.4616,2024-12-22,16.0,0.0,30.0,29.965416666666666,10.1
27.3458,80.9684,2024-12-22,15.5,0.0,29.0,29.965833333333332,11.2
27.4133,80.4686,2024-12-22,15.3,0.0,29.0,29.965416666666666,11.2
27.3549,78.8705,2024-12-22,15.7,0.0,32.0,29.965833333333332,7.9
27.5511,79.301,2024-12-22,15.6,0.0,33.0,29.964166666666667,9.0
29.5087,77.1202,2024-12-22,13.7,0.0,24.0,29.96875,7.9
29.5734,77.2449,2024-12-22,13.7,0.0,24.0,29.96875,7.9
30.0661,80.3651,2024-12-22,3.8,0.0,25.0,30.060833333333335,17.3
29.6151,77.3782,2024-12-22,13.7,0.0,24.0,29.96875,7.9
29.8211,78.124,2024-12-22,14.3,0.0,31.0,29.969583333333333,7.6
30.0413,80.5844,2024-12-22,3.8,0.0,25.0,30.060833333333335,17.3
29.5693,77.2513,2024-12-22,13.7,0.0,24.0,29.96875,7.9
29.9848,78.9943,2024-12-22,13.0,0.0,33.0,29.980416666666667,8.6
29.8517,77.5128,2024-12-22,14.0,0.0,30.0,29.96875,8.6
29.9364,77.8597,2024-12-22,14.3,0.0,31.0,29.969583333333333,7.6
29.8534,76.3032,2024-12-22,14.0,0.0,24.0,29.962083333333336,11.9
30.6332,77.9866,2024-12-22,9.2,0.0,28.0,29.997083333333336,10.1
30.9832,78.4394,2024-12-22,9.2,0.0,28.0,29.997083333333336,10.1
30.4117,76.3071,2024-12-22,14.3,0.0,23.0,29.965833333333332,10.8
31.7764,77.3054,2024-12-22,7.2,0.0,28.0,29.99625,9.7
31.7746,77.3521,2024-12-22,7.2,0.0,28.0,29.99625,9.7
31.7765,77.3643,2024-12-22,7.2,0.0,28.0,29.99625,9.7
31.232,77.7884,2024-12-22,7.2,0.0,28.0,29.99625,9.7
31.2349,77.8648,2024-12-22,7.2,0.0,28.0,29.99625,9.7
31.2382,77.886,2024-12-22,7.2,0.0,28.0,29.99625,9.7
31.2173,77.8124,2024-12-22,7.2,0.0,28.0,29.99625,9.7
31.1546,77.4791,2024-12-22,7.2,0.0,28.0,29.99625,9.7
31.1193,77.7171,2024-12-22,7.2,0.0,28.0,29.99625,9.7
30.7638,77.4738,2024-12-22,7.2,0.0,28.0,29.99625,9.7
30.7619,77.4623,2024-12-22,7.2,0.0,28.0,29.99625,9.7
30.9186,78.3296,2024-12-22,9.2,0.0,28.0,29.997083333333336,10.1
31.8794,77.2558,2024-12-22,12.5,0.0,25.0,29.974166666666665,9.7
31.7242,75.4763,2024-12-22,13.5,0.0,24.0,29.965416666666666,10.4
29.6625,79.6304,2024-12-22,7.4,0.0,41.0,30.003333333333334,5.8
29.3385,77.386,2024-12-22,13.7,0.0,24.0,29.96875,7.9
29.4057,77.2942,2024-12-22,13.7,0.0,24.0,29.96875,7.9
29.503,77.4738,2024-12-22,13.7,0.0,24.0,29.96875,7.9
30.0194,80.5565,2024-12-22,3.8,0.0,25.0,30.060833333333335,17.3
30.0339,80.596,2024-12-22,3.8,0.0,25.0,30.060833333333335,17.3
30.0427,80.5942,2024-12-22,3.8,0.0,25.0,30.060833333333335,17.3
27.9645,95.3993,2024-12-22,17.2,0.1,56.0,29.98,6.1
27.9547,95.4014,2024-12-22,17.2,0.1,56.0,29.98,6.1
16.2455,75.5895,2024-12-22,24.6,0.0,60.0,29.841250000000002,16.2
16.1655,75.4215,2024-12-22,24.6,0.0,60.0,29.841250000000002,16.2
16.2245,76.0794,2024-12-22,25.2,0.0,58.0,29.83791666666667,14.8
16.2186,76.304,2024-12-22,25.2,0.0,58.0,29.83791666666667,14.8
16.0524,75.2167,2024-12-22,22.1,0.0,72.0,29.864166666666666,19.4
16.0611,75.2756,2024-12-22,22.1,0.0,72.0,29.864166666666666,19.4
15.9938,75.0741,2024-12-22,22.1,0.0,72.0,29.864166666666666,19.4
16.1155,76.0268,2024-12-22,25.2,0.0,58.0,29.83791666666667,14.8
16.1168,76.0361,2024-12-22,25.2,0.0,58.0,29.83791666666667,14.8
16.0189,75.4277,2024-12-22,24.6,0.0,60.0,29.841250000000002,16.2
15.9592,75.1466,2024-12-22,22.1,0.0,72.0,29.864166666666666,19.4
15.9368,75.0585,2024-12-22,22.1,0.0,72.0,29.864166666666666,19.4
15.9427,75.0984,2024-12-22,22.1,0.0,72.0,29.864166666666666,19.4
15.9554,75.2482,2024-12-22,22.1,0.0,72.0,29.864166666666666,19.4
15.9569,75.258,2024-12-22,24.6,0.0,60.0,29.841250000000002,16.2
15.7482,74.9674,2024-12-22,20.5,0.0,80.0,29.881249999999998,18.7
16.3322,75.3627,2024-12-22,23.0,0.0,66.0,29.84958333333333,17.5
16.3337,75.3724,2024-12-22,23.0,0.0,66.0,29.84958333333333,17.5
16.274,75.2789,2024-12-22,23.0,0.0,66.0,29.84958333333333,17.5
16.2718,75.6437,2024-12-22,24.6,0.0,60.0,29.841250000000002,16.2
16.2531,75.5785,2024-12-22,24.6,0.0,60.0,29.841250000000002,16.2
16.1717,75.4007,2024-12-22,24.6,0.0,60.0,29.841250000000002,16.2
16.4015,75.3952,2024-12-22,23.0,0.0,66.0,29.84958333333333,17.5
17.7964,74.8402,2024-12-22,22.6,0.0,61.0,29.852500000000003,14.0
19.4015,75.0782,2024-12-22,23.0,0.0,48.0,29.85291666666667,16.6
19.4029,75.0878,2024-12-22,23.0,0.0,48.0,29.85291666666667,16.6
19.659,77.2597,2024-12-22,23.1,0.0,42.0,29.857916666666668,16.9
19.6603,77.2693,2024-12-22,23.1,0.0,42.0,29.857916666666668,16.9
19.414,75.6148,2024-12-22,22.6,0.0,46.0,29.854583333333334,15.8
19.4238,75.747,2024-12-22,23.0,0.0,44.0,29.853333333333335,14.8
19.3464,76.1233,2024-12-22,24.0,0.0,45.0,29.84583333333333,15.1
19.1632,76.8636,2024-12-22,24.0,0.0,45.0,29.84583333333333,15.1
18.7533,74.0698,2024-12-22,21.3,0.0,69.0,29.87375,18.4
18.7079,74.0236,2024-12-22,21.3,0.0,69.0,29.87375,18.4
18.6782,74.0178,2024-12-22,21.3,0.0,69.0,29.87375,18.4
18.6717,74.0143,2024-12-22,21.3,0.0,69.0,29.87375,18.4
18.5953,74.3736,2024-12-22,23.1,0.0,58.0,29.847916666666666,15.2
18.5968,74.3838,2024-12-22,23.1,0.0,58.0,29.847916666666666,15.2
19.0355,77.5534,2024-12-22,23.9,0.0,45.0,29.844583333333333,13.7
18.5252,76.5719,2024-12-22,24.1,0.0,48.0,29.84583333333333,16.9
18.4104,76.4735,2024-12-22,24.1,0.0,48.0,29.84583333333333,16.9
18.1094,74.5277,2024-12-22,23.1,0.0,58.0,29.847916666666666,15.2
18.1757,75.0302,2024-12-22,23.1,0.0,58.0,29.847916666666666,15.2
18.3152,76.859,2024-12-22,23.7,0.0,47.0,29.85166666666667,16.6
18.3165,76.8682,2024-12-22,23.7,0.0,47.0,29.85166666666667,16.6
18.057,75.165,2024-12-22,25.2,0.2,46.0,29.82875,15.5
17.7949,74.8303,2024-12-22,22.6,0.0,61.0,29.852500000000003,14.0
18.0497,77.1357,2024-12-22,24.3,0.0,49.0,29.845,18.0
16.5377,75.1316,2024-12-22,23.0,0.0,66.0,29.84958333333333,17.5
16.5881,74.852,2024-12-22,21.9,0.0,72.0,29.864583333333332,19.1
16.5616,74.5522,2024-12-22,21.6,0.0,74.0,29.866666666666664,20.5
16.959,74.547,2024-12-22,21.9,0.0,72.0,29.864583333333332,19.1
16.9951,74.4287,2024-12-22,21.9,0.0,72.0,29.864583333333332,19.1
17.0168,74.3821,2024-12-22,21.9,0.0,72.0,29.864583333333332,19.1
17.1234,74.5393,2024-12-22,21.9,0.0,72.0,29.864583333333332,19.1
17.507,75.9529,2024-12-22,26.2,0.2,44.0,29.823333333333334,17.3
17.4385,74.1177,2024-12-22,21.2,0.0,74.0,29.87291666666667,15.8
18.0509,77.145,2024-12-22,24.3,0.0,49.0,29.845,18.0
22.0425,83.7254,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
31.2679,77.8411,2024-12-22,7.2,0.0,28.0,29.99625,9.7
32.357,76.4462,2024-12-22,13.9,0.0,24.0,29.963333333333335,8.3
23.6923,86.3982,2024-12-22,21.1,0.0,59.0,29.934166666666666,10.8
23.7643,86.4005,2024-12-22,21.1,0.0,59.0,29.934166666666666,10.8
23.7832,86.3501,2024-12-22,21.1,0.0,59.0,29.934166666666666,10.8
23.6835,86.3968,2024-12-22,21.1,0.0,59.0,29.934166666666666,10.8
23.6809,86.0921,2024-12-22,20.8,0.0,58.0,29.934583333333336,7.6
23.7804,86.3695,2024-12-22,21.1,0.0,59.0,29.934166666666666,10.8
22.0497,83.7349,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
22.0401,83.7335,2024-12-22,21.7,0.0,67.0,29.903333333333332,10.8
21.7599,83.8458,2024-12-22,21.8,0.0,66.0,29.905833333333334,9.4
21.0037,86.0177,2024-12-22,20.5,0.0,74.0,29.920833333333334,15.1
21.0814,85.0352,2024-12-22,20.1,0.0,72.0,29.925,10.8
21.08,85.045,2024-12-22,20.1,0.0,72.0,29.925,10.8
20.9691,85.1715,2024-12-22,20.1,0.0,72.0,29.925,10.8
20.8013,85.2568,2024-12-22,20.1,0.0,72.0,29.925,10.8
23.7628,86.4102,2024-12-22,21.1,0.0,59.0,29.934166666666666,10.8
27.4267,81.9471,2024-12-23,16.0,0.0,37.0,29.98,7.9
27.4253,81.9569,2024-12-23,16.0,0.0,37.0,29.98,7.9
26.8074,82.5529,2024-12-23,16.7,0.0,34.0,29.976249999999997,8.3
24.1665,82.6293,2024-12-23,17.8,0.0,45.0,29.956666666666667,9.4
25.3248,83.5418,2024-12-23,17.6,0.0,36.0,29.964583333333334,9.4
23.7807,86.2024,2024-12-23,20.4,0.0,39.0,29.95375,7.6
24.1599,82.6713,2024-12-23,17.8,0.0,45.0,29.956666666666667,9.4
23.8076,84.8467,2024-12-23,17.8,0.1,44.0,29.969166666666666,10.1
23.1656,82.3359,2024-12-23,18.2,0.0,47.0,29.947083333333335,13.0
23.164,82.3462,2024-12-23,18.2,0.0,47.0,29.947083333333335,13.0
23.0222,79.0126,2024-12-23,19.5,0.0,42.0,29.9225,10.8
22.9124,79.1408,2024-12-23,19.5,0.0,42.0,29.9225,10.8
22.9111,79.1506,2024-12-23,19.5,0.0,42.0,29.9225,10.8
22.3561,82.3057,2024-12-23,21.1,0.0,51.0,29.919166666666666,11.9
22.0461,83.7345,2024-12-23,20.8,0.0,56.0,29.924583333333334,10.8
22.0447,83.7412,2024-12-23,20.8,0.0,56.0,29.924583333333334,10.8
22.0911,82.3321,2024-12-23,21.1,0.0,51.0,29.919166666666666,11.9
21.9249,83.351,2024-12-23,20.8,0.0,56.0,29.924583333333334,10.8
21.9236,83.3449,2024-12-23,20.8,0.0,56.0,29.924583333333334,10.8
22.0964,82.0086,2024-12-23,21.1,0.0,51.0,29.919166666666666,11.9
21.7619,84.0158,2024-12-23,21.0,0.0,57.0,29.92833333333333,9.7
21.0771,85.0382,2024-12-23,21.0,0.0,65.0,29.935000000000002,8.6
21.4049,83.1156,2024-12-23,21.6,0.0,56.0,29.918333333333333,9.7
21.2955,82.9115,2024-12-23,21.5,0.0,54.0,29.909583333333334,11.2
21.9688,78.1396,2024-12-23,20.5,0.4,46.0,29.900833333333335,16.4
20.3883,83.3601,2024-12-23,21.6,0.0,62.0,29.908749999999998,6.5
19.328,77.3662,2024-12-23,24.9,0.0,44.0,29.8475,14.8
19.5625,77.6806,2024-12-23,24.1,0.0,45.0,29.862916666666667,11.5
19.8557,75.1642,2024-12-23,22.7,0.0,52.0,29.861666666666665,17.3
19.7224,74.7301,2024-12-23,21.7,0.2,68.0,29.879166666666666,20.5
